страна,год,пол,возраст,количество_самоубийства,население,самоубийства_на_100к_человек,страна-год,ИЧР_за_год,ввп_за_год ($) ,ввп_на_душу_населения ($),поколение
Бразилия,1988,женский,5-14 лет,25,16712381,0.15,Бразилия1988,,"330,397,381,998",2628,Поколение X
Бразилия,1989,мужской,75+ лет,141,686864,20.53,Бразилия1989,,"425,595,310,000",3310,Поколение G.I.
Бразилия,1989,мужской,55-74 лет,543,5415199,10.03,Бразилия1989,,"425,595,310,000",3310,Поколение G.I.
Бразилия,1989,мужской,35-54 лет,1067,13704169,7.79,Бразилия1989,,"425,595,310,000",3310,Молчаливое поколение
Бразилия,1989,мужской,25-34 лет,891,11906533,7.48,Бразилия1989,,"425,595,310,000",3310,Бумеры
Бразилия,1989,мужской,15-24 лет,722,14394322,5.02,Бразилия1989,,"425,595,310,000",3310,Поколение X
Бразилия,1989,женский,75+ лет,44,1090428,4.04,Бразилия1989,,"425,595,310,000",3310,Поколение G.I.
Бразилия,1989,женский,55-74 лет,166,6229420,2.66,Бразилия1989,,"425,595,310,000",3310,Поколение G.I.
Бразилия,1989,женский,35-54 лет,318,14212092,2.24,Бразилия1989,,"425,595,310,000",3310,Молчаливое поколение
Бразилия,1989,женский,25-34 лет,247,12077302,2.05,Бразилия1989,,"425,595,310,000",3310,Бумеры
Бразилия,1989,женский,15-24 лет,261,14396938,1.81,Бразилия1989,,"425,595,310,000",3310,Поколение X
Бразилия,1989,женский,5-14 лет,35,17011362,0.21,Бразилия1989,,"425,595,310,000",3310,Поколение X
Бразилия,1989,мужской,5-14 лет,28,17445679,0.16,Бразилия1989,,"425,595,310,000",3310,Поколение X
Бразилия,1990,мужской,75+ лет,151,689024,21.92,Бразилия1990,0.608,"461,951,782,000",3516,Поколение G.I.
Бразилия,1990,мужской,55-74 лет,601,5570146,10.79,Бразилия1990,0.608,"461,951,782,000",3516,Поколение G.I.
Бразилия,1990,мужской,35-54 лет,1127,14165486,7.96,Бразилия1990,0.608,"461,951,782,000",3516,Молчаливое поколение
Бразилия,1990,мужской,25-34 лет,945,12198761,7.75,Бразилия1990,0.608,"461,951,782,000",3516,Бумеры
Бразилия,1990,мужской,15-24 лет,731,14568361,5.02,Бразилия1990,0.608,"461,951,782,000",3516,Поколение X
Бразилия,1990,женский,75+ лет,38,1117615,3.4,Бразилия1990,0.608,"461,951,782,000",3516,Поколение G.I.
Бразилия,1990,женский,55-74 лет,196,6431086,3.05,Бразилия1990,0.608,"461,951,782,000",3516,Поколение G.I.
Бразилия,1990,женский,35-54 лет,394,14711203,2.68,Бразилия1990,0.608,"461,951,782,000",3516,Молчаливое поколение
Бразилия,1990,женский,15-24 лет,304,14548740,2.09,Бразилия1990,0.608,"461,951,782,000",3516,Поколение X
Бразилия,1990,женский,25-34 лет,250,12392001,2.02,Бразилия1990,0.608,"461,951,782,000",3516,Бумеры
Бразилия,1990,мужской,5-14 лет,34,17729894,0.19,Бразилия1990,0.608,"461,951,782,000",3516,Поколение X
Бразилия,1990,женский,5-14 лет,32,17265236,0.19,Бразилия1990,0.608,"461,951,782,000",3516,Поколение X
Бразилия,1991,мужской,75+ лет,153,725105,21.1,Бразилия1991,,"602,860,000,000",4490,Поколение G.I.
Бразилия,1991,мужской,55-74 лет,660,5727704,11.52,Бразилия1991,,"602,860,000,000",4490,Молчаливое поколение
Бразилия,1991,мужской,35-54 лет,1334,14626951,9.12,Бразилия1991,,"602,860,000,000",4490,Бумеры
Бразилия,1991,мужской,25-34 лет,1002,12481850,8.03,Бразилия1991,,"602,860,000,000",4490,Бумеры
Бразилия,1991,мужской,15-24 лет,771,14774615,5.22,Бразилия1991,,"602,860,000,000",4490,Поколение X
Бразилия,1991,женский,55-74 лет,222,6630160,3.35,Бразилия1991,,"602,860,000,000",4490,Молчаливое поколение
Бразилия,1991,женский,75+ лет,38,1172662,3.24,Бразилия1991,,"602,860,000,000",4490,Поколение G.I.
Бразилия,1991,женский,35-54 лет,331,15218376,2.18,Бразилия1991,,"602,860,000,000",4490,Бумеры
Бразилия,1991,женский,25-34 лет,266,12700804,2.09,Бразилия1991,,"602,860,000,000",4490,Бумеры
Бразилия,1991,женский,15-24 лет,303,14737389,2.06,Бразилия1991,,"602,860,000,000",4490,Поколение X
Бразилия,1991,мужской,5-14 лет,41,17989977,0.23,Бразилия1991,,"602,860,000,000",4490,Миллениалы
Бразилия,1991,женский,5-14 лет,35,17496257,0.2,Бразилия1991,,"602,860,000,000",4490,Миллениалы
Бразилия,1992,мужской,75+ лет,146,754020,19.36,Бразилия1992,,"400,599,250,000",2924,Поколение G.I.
Бразилия,1992,мужской,55-74 лет,643,5899574,10.9,Бразилия1992,,"400,599,250,000",2924,Молчаливое поколение
Бразилия,1992,мужской,35-54 лет,1408,15081747,9.34,Бразилия1992,,"400,599,250,000",2924,Бумеры
Бразилия,1992,мужской,25-34 лет,981,12740352,7.7,Бразилия1992,,"400,599,250,000",2924,Бумеры
Бразилия,1992,мужской,15-24 лет,816,14998739,5.44,Бразилия1992,,"400,599,250,000",2924,Поколение X
Бразилия,1992,женский,75+ лет,36,1221291,2.95,Бразилия1992,,"400,599,250,000",2924,Поколение G.I.
Бразилия,1992,женский,35-54 лет,391,15718299,2.49,Бразилия1992,,"400,599,250,000",2924,Бумеры
Бразилия,1992,женский,55-74 лет,166,6848963,2.42,Бразилия1992,,"400,599,250,000",2924,Молчаливое поколение
Бразилия,1992,женский,25-34 лет,262,12985784,2.02,Бразилия1992,,"400,599,250,000",2924,Бумеры
Бразилия,1992,женский,15-24 лет,283,14937179,1.89,Бразилия1992,,"400,599,250,000",2924,Поколение X
Бразилия,1992,мужской,5-14 лет,39,18169763,0.21,Бразилия1992,,"400,599,250,000",2924,Миллениалы
Бразилия,1992,женский,5-14 лет,36,17651310,0.2,Бразилия1992,,"400,599,250,000",2924,Миллениалы
Бразилия,1993,мужской,75+ лет,168,776516,21.64,Бразилия1993,,"437,798,577,640",3136,Поколение G.I.
Бразилия,1993,мужской,55-74 лет,628,6082548,10.32,Бразилия1993,,"437,798,577,640",3136,Молчаливое поколение
Бразилия,1993,мужской,25-34 лет,1183,12975409,9.12,Бразилия1993,,"437,798,577,640",3136,Бумеры
Бразилия,1993,мужской,35-54 лет,1374,15546851,8.84,Бразилия1993,,"437,798,577,640",3136,Бумеры
Бразилия,1993,мужской,15-24 лет,917,15249319,6.01,Бразилия1993,,"437,798,577,640",3136,Поколение X
Бразилия,1993,женский,75+ лет,33,1265590,2.61,Бразилия1993,,"437,798,577,640",3136,Поколение G.I.
Бразилия,1993,женский,55-74 лет,182,7082827,2.57,Бразилия1993,,"437,798,577,640",3136,Молчаливое поколение
Бразилия,1993,женский,15-24 лет,334,15156899,2.2,Бразилия1993,,"437,798,577,640",3136,Поколение X
Бразилия,1993,женский,35-54 лет,346,16228348,2.13,Бразилия1993,,"437,798,577,640",3136,Бумеры
Бразилия,1993,женский,25-34 лет,261,13246132,1.97,Бразилия1993,,"437,798,577,640",3136,Бумеры
Бразилия,1993,мужской,5-14 лет,51,18272195,0.28,Бразилия1993,,"437,798,577,640",3136,Миллениалы
Бразилия,1993,женский,5-14 лет,31,17732843,0.17,Бразилия1993,,"437,798,577,640",3136,Миллениалы
Бразилия,1994,мужской,75+ лет,180,793671,22.68,Бразилия1994,,"558,111,997,497",3925,Поколение G.I.
Бразилия,1994,мужской,55-74 лет,725,6270191,11.56,Бразилия1994,,"558,111,997,497",3925,Молчаливое поколение
Бразилия,1994,мужской,25-34 лет,1228,13187454,9.31,Бразилия1994,,"558,111,997,497",3925,Бумеры
Бразилия,1994,мужской,35-54 лет,1436,16047095,8.95,Бразилия1994,,"558,111,997,497",3925,Бумеры
Бразилия,1994,мужской,15-24 лет,988,15533989,6.36,Бразилия1994,,"558,111,997,497",3925,Поколение X
Бразилия,1994,женский,75+ лет,39,1307893,2.98,Бразилия1994,,"558,111,997,497",3925,Поколение G.I.
Бразилия,1994,женский,15-24 лет,372,15405279,2.41,Бразилия1994,,"558,111,997,497",3925,Поколение X
Бразилия,1994,женский,55-74 лет,174,7323575,2.38,Бразилия1994,,"558,111,997,497",3925,Молчаливое поколение
Бразилия,1994,женский,35-54 лет,369,16774482,2.2,Бразилия1994,,"558,111,997,497",3925,Бумеры
Бразилия,1994,женский,25-34 лет,291,13479427,2.16,Бразилия1994,,"558,111,997,497",3925,Бумеры
Бразилия,1994,мужской,5-14 лет,48,18311628,0.26,Бразилия1994,,"558,111,997,497",3925,Миллениалы
Бразилия,1994,женский,5-14 лет,46,17753766,0.26,Бразилия1994,,"558,111,997,497",3925,Миллениалы
Бразилия,1995,мужской,75+ лет,180,806015,22.33,Бразилия1995,0.648,"769,305,386,183",5313,Поколение G.I.
Бразилия,1995,мужской,55-74 лет,812,6459129,12.57,Бразилия1995,0.648,"769,305,386,183",5313,Молчаливое поколение
Бразилия,1995,мужской,35-54 лет,1703,16593682,10.26,Бразилия1995,0.648,"769,305,386,183",5313,Бумеры
Бразилия,1995,мужской,25-34 лет,1318,13377021,9.85,Бразилия1995,0.648,"769,305,386,183",5313,Поколение X
Бразилия,1995,мужской,15-24 лет,1084,15852481,6.84,Бразилия1995,0.648,"769,305,386,183",5313,Поколение X
Бразилия,1995,женский,75+ лет,42,1349701,3.11,Бразилия1995,0.648,"769,305,386,183",5313,Поколение G.I.
Бразилия,1995,женский,55-74 лет,208,7566176,2.75,Бразилия1995,0.648,"769,305,386,183",5313,Молчаливое поколение
Бразилия,1995,женский,35-54 лет,450,17368864,2.59,Бразилия1995,0.648,"769,305,386,183",5313,Бумеры
Бразилия,1995,женский,25-34 лет,318,13683822,2.32,Бразилия1995,0.648,"769,305,386,183",5313,Поколение X
Бразилия,1995,женский,15-24 лет,347,15683286,2.21,Бразилия1995,0.648,"769,305,386,183",5313,Поколение X
Бразилия,1995,мужской,5-14 лет,38,18309246,0.21,Бразилия1995,0.648,"769,305,386,183",5313,Миллениалы
Бразилия,1995,женский,5-14 лет,36,17734168,0.2,Бразилия1995,0.648,"769,305,386,183",5313,Миллениалы
Бразилия,1996,мужской,75+ лет,176,861847,20.42,Бразилия1996,,"850,426,432,992",5771,Поколение G.I.
Бразилия,1996,мужской,55-74 лет,798,6651122,12.0,Бразилия1996,,"850,426,432,992",5771,Молчаливое поколение
Бразилия,1996,мужской,35-54 лет,1827,17150145,10.65,Бразилия1996,,"850,426,432,992",5771,Бумеры
Бразилия,1996,мужской,25-34 лет,1265,13533249,9.35,Бразилия1996,,"850,426,432,992",5771,Поколение X
Бразилия,1996,мужской,15-24 лет,1164,16172705,7.2,Бразилия1996,,"850,426,432,992",5771,Поколение X
Бразилия,1996,женский,75+ лет,52,1426991,3.64,Бразилия1996,,"850,426,432,992",5771,Поколение G.I.
Бразилия,1996,женский,55-74 лет,202,7790591,2.59,Бразилия1996,,"850,426,432,992",5771,Молчаливое поколение
Бразилия,1996,женский,35-54 лет,448,17981388,2.49,Бразилия1996,,"850,426,432,992",5771,Бумеры
Бразилия,1996,женский,15-24 лет,347,15978838,2.17,Бразилия1996,,"850,426,432,992",5771,Поколение X
Бразилия,1996,женский,25-34 лет,299,13851001,2.16,Бразилия1996,,"850,426,432,992",5771,Поколение X
Бразилия,1996,мужской,5-14 лет,70,18270623,0.38,Бразилия1996,,"850,426,432,992",5771,Миллениалы
Бразилия,1996,женский,5-14 лет,50,17684630,0.28,Бразилия1996,,"850,426,432,992",5771,Миллениалы
Бразилия,1997,мужской,75+ лет,219,915653,23.92,Бразилия1997,,"883,199,625,325",5891,Поколение G.I.
Бразилия,1997,мужской,55-74 лет,895,6842729,13.08,Бразилия1997,,"883,199,625,325",5891,Молчаливое поколение
Бразилия,1997,мужской,35-54 лет,1856,17744763,10.46,Бразилия1997,,"883,199,625,325",5891,Бумеры
Бразилия,1997,мужской,25-34 лет,1349,13664422,9.87,Бразилия1997,,"883,199,625,325",5891,Поколение X
Бразилия,1997,мужской,15-24 лет,1102,16523208,6.67,Бразилия1997,,"883,199,625,325",5891,Поколение X
Бразилия,1997,женский,75+ лет,44,1503183,2.93,Бразилия1997,,"883,199,625,325",5891,Поколение G.I.
