страна,год,пол,возраст,количество_самоубийств,население,самоубийства_на_100к_человек,ИЧР_за_год,ВВП_за_год,ВВП_на_душу_населения,индекс_безработицы,регион
Чехия,2012,женский,35-54 лет,94,1471892,6.39,0.867,207376427021.0,20898,7.0,Европа
Чехия,2012,женский,25-34 лет,22,750032,2.93,0.867,207376427021.0,20898,7.0,Европа
Чехия,2012,женский,15-24 лет,10,581629,1.72,0.867,207376427021.0,20898,7.0,Европа
Чехия,2012,мужской,5-14 лет,3,495721,0.61,0.867,207376427021.0,20898,7.0,Европа
Чехия,2012,женский,5-14 лет,1,468843,0.21,0.867,207376427021.0,20898,7.0,Европа
Чехия,2013,мужской,75+ лет,129,252532,51.08,0.868,209402444996.0,21073,6.9,Европа
Чехия,2013,мужской,55-74 лет,399,1188011,33.59,0.868,209402444996.0,21073,6.9,Европа
Чехия,2013,мужской,35-54 лет,485,1556338,31.16,0.868,209402444996.0,21073,6.9,Европа
Чехия,2013,мужской,25-34 лет,168,773130,21.73,0.868,209402444996.0,21073,6.9,Европа
Чехия,2013,мужской,15-24 лет,108,586871,18.4,0.868,209402444996.0,21073,6.9,Европа
Чехия,2013,женский,75+ лет,36,459282,7.84,0.868,209402444996.0,21073,6.9,Европа
Чехия,2013,женский,35-54 лет,108,1488299,7.26,0.868,209402444996.0,21073,6.9,Европа
Чехия,2013,женский,55-74 лет,92,1347862,6.83,0.868,209402444996.0,21073,6.9,Европа
Чехия,2013,женский,25-34 лет,30,729365,4.11,0.868,209402444996.0,21073,6.9,Европа
Чехия,2013,женский,15-24 лет,15,560391,2.68,0.868,209402444996.0,21073,6.9,Европа
Чехия,2013,мужской,5-14 лет,5,510895,0.98,0.868,209402444996.0,21073,6.9,Европа
Чехия,2013,женский,5-14 лет,2,483804,0.41,0.868,209402444996.0,21073,6.9,Европа
Чехия,2014,мужской,75+ лет,123,257383,47.79,0.87,207818330724.0,20859,6.1,Европа
Чехия,2014,мужской,55-74 лет,364,1197687,30.39,0.87,207818330724.0,20859,6.1,Европа
Чехия,2014,мужской,35-54 лет,467,1580637,29.55,0.87,207818330724.0,20859,6.1,Европа
Чехия,2014,мужской,25-34 лет,157,752372,20.87,0.87,207818330724.0,20859,6.1,Европа
Чехия,2014,мужской,15-24 лет,84,565782,14.85,0.87,207818330724.0,20859,6.1,Европа
Чехия,2014,женский,75+ лет,54,464061,11.64,0.87,207818330724.0,20859,6.1,Европа
Чехия,2014,женский,55-74 лет,107,1356408,7.89,0.87,207818330724.0,20859,6.1,Европа
Чехия,2014,женский,35-54 лет,94,1509758,6.23,0.87,207818330724.0,20859,6.1,Европа
Чехия,2014,женский,25-34 лет,26,711374,3.65,0.87,207818330724.0,20859,6.1,Европа
Чехия,2014,женский,15-24 лет,11,540106,2.04,0.87,207818330724.0,20859,6.1,Европа
Чехия,2014,женский,5-14 лет,1,500027,0.2,0.87,207818330724.0,20859,6.1,Европа
Чехия,2014,мужской,5-14 лет,1,527532,0.19,0.87,207818330724.0,20859,6.1,Европа
Дания,1994,мужской,75+ лет,89,131700,67.58,0.898625,156162311732.0,32034,7.7,Европа
Дания,1994,мужской,55-74 лет,189,448200,42.17,0.898625,156162311732.0,32034,7.7,Европа
Дания,1994,мужской,35-54 лет,279,755600,36.92,0.898625,156162311732.0,32034,7.7,Европа
Дания,1994,женский,75+ лет,70,230600,30.36,0.898625,156162311732.0,32034,7.7,Европа
Дания,1994,мужской,25-34 лет,85,414100,20.53,0.898625,156162311732.0,32034,7.7,Европа
Дания,1994,женский,55-74 лет,100,500000,20.0,0.898625,156162311732.0,32034,7.7,Европа
Дания,1994,женский,35-54 лет,113,732100,15.44,0.898625,156162311732.0,32034,7.7,Европа
Дания,1994,мужской,15-24 лет,37,360900,10.25,0.898625,156162311732.0,32034,7.7,Европа
Дания,1994,женский,25-34 лет,23,392600,5.86,0.898625,156162311732.0,32034,7.7,Европа
Дания,1994,женский,15-24 лет,13,346100,3.76,0.898625,156162311732.0,32034,7.7,Европа
Дания,1994,мужской,5-14 лет,1,288100,0.35,0.898625,156162311732.0,32034,7.7,Европа
Дания,1994,женский,5-14 лет,0,274900,0.0,0.898625,156162311732.0,32034,7.7,Европа
Дания,1995,мужской,75+ лет,85,133500,63.67,0.83,185006961302.0,37841,6.8,Европа
Дания,1995,мужской,55-74 лет,180,449600,40.04,0.83,185006961302.0,37841,6.8,Европа
Дания,1995,женский,75+ лет,63,233200,27.02,0.83,185006961302.0,37841,6.8,Европа
Дания,1995,мужской,35-54 лет,204,762400,26.76,0.83,185006961302.0,37841,6.8,Европа
Дания,1995,мужской,25-34 лет,108,413900,26.09,0.83,185006961302.0,37841,6.8,Европа
Дания,1995,женский,55-74 лет,102,498300,20.47,0.83,185006961302.0,37841,6.8,Европа
Дания,1995,женский,35-54 лет,108,739000,14.61,0.83,185006961302.0,37841,6.8,Европа
Дания,1995,мужской,15-24 лет,47,355700,13.21,0.83,185006961302.0,37841,6.8,Европа
Дания,1995,женский,25-34 лет,18,393200,4.58,0.83,185006961302.0,37841,6.8,Европа
Дания,1995,женский,15-24 лет,8,341800,2.34,0.83,185006961302.0,37841,6.8,Европа
Дания,1995,мужской,5-14 лет,1,291000,0.34,0.83,185006961302.0,37841,6.8,Европа
Дания,1995,женский,5-14 лет,0,277500,0.0,0.83,185006961302.0,37841,6.8,Европа
Дания,1996,мужской,75+ лет,95,134200,70.79,0.898625,187632400366.0,38158,6.3,Европа
Дания,1996,мужской,55-74 лет,170,452400,37.58,0.898625,187632400366.0,38158,6.3,Европа
Дания,1996,мужской,35-54 лет,236,771800,30.58,0.898625,187632400366.0,38158,6.3,Европа
Дания,1996,женский,75+ лет,47,234200,20.07,0.898625,187632400366.0,38158,6.3,Европа
Дания,1996,мужской,25-34 лет,83,416000,19.95,0.898625,187632400366.0,38158,6.3,Европа
Дания,1996,женский,35-54 лет,115,747600,15.38,0.898625,187632400366.0,38158,6.3,Европа
Дания,1996,женский,55-74 лет,71,498500,14.24,0.898625,187632400366.0,38158,6.3,Европа
Дания,1996,мужской,15-24 лет,46,348400,13.2,0.898625,187632400366.0,38158,6.3,Европа
Дания,1996,женский,25-34 лет,20,395400,5.06,0.898625,187632400366.0,38158,6.3,Европа
Дания,1996,женский,15-24 лет,8,335700,2.38,0.898625,187632400366.0,38158,6.3,Европа
Дания,1996,мужской,5-14 лет,1,298600,0.33,0.898625,187632400366.0,38158,6.3,Европа
Дания,1996,женский,5-14 лет,0,284500,0.0,0.898625,187632400366.0,38158,6.3,Европа
Дания,1997,мужской,75+ лет,94,135400,69.42,0.898625,173537588008.0,35148,5.2,Европа
Дания,1997,мужской,55-74 лет,148,458400,32.29,0.898625,173537588008.0,35148,5.2,Европа
Дания,1997,мужской,35-54 лет,191,777200,24.58,0.898625,173537588008.0,35148,5.2,Европа
Дания,1997,женский,75+ лет,46,236400,19.46,0.898625,173537588008.0,35148,5.2,Европа
Дания,1997,мужской,25-34 лет,79,417200,18.94,0.898625,173537588008.0,35148,5.2,Европа
Дания,1997,женский,55-74 лет,88,501000,17.56,0.898625,173537588008.0,35148,5.2,Европа
Дания,1997,мужской,15-24 лет,45,337600,13.33,0.898625,173537588008.0,35148,5.2,Европа
Дания,1997,женский,35-54 лет,84,753500,11.15,0.898625,173537588008.0,35148,5.2,Европа
Дания,1997,женский,25-34 лет,22,397100,5.54,0.898625,173537588008.0,35148,5.2,Европа
Дания,1997,женский,15-24 лет,17,326300,5.21,0.898625,173537588008.0,35148,5.2,Европа
Дания,1997,мужской,5-14 лет,3,306200,0.98,0.898625,173537588008.0,35148,5.2,Европа
Дания,1997,женский,5-14 лет,0,291000,0.0,0.898625,173537588008.0,35148,5.2,Европа
Дания,1998,мужской,75+ лет,74,136600,54.17,0.898625,176992000955.0,35710,4.9,Европа
Дания,1998,мужской,35-54 лет,235,780300,30.12,0.898625,176992000955.0,35710,4.9,Европа
Дания,1998,мужской,55-74 лет,118,467900,25.22,0.898625,176992000955.0,35710,4.9,Европа
Дания,1998,мужской,25-34 лет,84,414200,20.28,0.898625,176992000955.0,35710,4.9,Европа
Дания,1998,женский,75+ лет,38,237600,15.99,0.898625,176992000955.0,35710,4.9,Европа
Дания,1998,женский,55-74 лет,74,507800,14.57,0.898625,176992000955.0,35710,4.9,Европа
Дания,1998,женский,35-54 лет,79,756900,10.44,0.898625,176992000955.0,35710,4.9,Европа
Дания,1998,мужской,15-24 лет,34,327800,10.37,0.898625,176992000955.0,35710,4.9,Европа
Дания,1998,женский,25-34 лет,16,396400,4.04,0.898625,176992000955.0,35710,4.9,Европа
Дания,1998,женский,15-24 лет,9,316600,2.84,0.898625,176992000955.0,35710,4.9,Европа
Дания,1998,мужской,5-14 лет,2,314900,0.64,0.898625,176992000955.0,35710,4.9,Европа
Дания,1998,женский,5-14 лет,0,299400,0.0,0.898625,176992000955.0,35710,4.9,Европа
Дания,1999,мужской,75+ лет,64,137353,46.6,0.898625,177965224621.0,35763,5.1,Европа
Дания,1999,мужской,55-74 лет,151,480316,31.44,0.898625,177965224621.0,35763,5.1,Европа
Дания,1999,мужской,35-54 лет,214,783204,27.32,0.898625,177965224621.0,35763,5.1,Европа
Дания,1999,мужской,25-34 лет,91,408827,22.26,0.898625,177965224621.0,35763,5.1,Европа
Дания,1999,женский,55-74 лет,71,516749,13.74,0.898625,177965224621.0,35763,5.1,Европа
Дания,1999,мужской,15-24 лет,40,319101,12.54,0.898625,177965224621.0,35763,5.1,Европа
Дания,1999,женский,75+ лет,26,238400,10.91,0.898625,177965224621.0,35763,5.1,Европа
Дания,1999,женский,35-54 лет,74,759458,9.74,0.898625,177965224621.0,35763,5.1,Европа
Дания,1999,женский,25-34 лет,21,392951,5.34,0.898625,177965224621.0,35763,5.1,Европа
Дания,1999,женский,15-24 лет,7,308800,2.27,0.898625,177965224621.0,35763,5.1,Европа
Дания,1999,мужской,5-14 лет,3,323638,0.93,0.898625,177965224621.0,35763,5.1,Европа
Дания,1999,женский,5-14 лет,0,307403,0.0,0.898625,177965224621.0,35763,5.1,Европа
Дания,2000,мужской,75+ лет,72,138454,52.0,0.862,164158800460.0,32841,4.3,Европа
Дания,2000,мужской,55-74 лет,142,495321,28.67,0.862,164158800460.0,32841,4.3,Европа
Дания,2000,мужской,35-54 лет,218,783883,27.81,0.862,164158800460.0,32841,4.3,Европа
Дания,2000,женский,75+ лет,42,239483,17.54,0.862,164158800460.0,32841,4.3,Европа
Дания,2000,мужской,25-34 лет,61,403105,15.13,0.862,164158800460.0,32841,4.3,Европа
Дания,2000,мужской,15-24 лет,39,310470,12.56,0.862,164158800460.0,32841,4.3,Европа
Дания,2000,женский,55-74 лет,54,528095,10.23,0.862,164158800460.0,32841,4.3,Европа
Дания,2000,женский,35-54 лет,74,760859,9.73,0.862,164158800460.0,32841,4.3,Европа
Дания,2000,женский,25-34 лет,16,389550,4.11,0.862,164158800460.0,32841,4.3,Европа
Дания,2000,женский,15-24 лет,9,300690,2.99,0.862,164158800460.0,32841,4.3,Европа
Дания,2000,мужской,5-14 лет,1,332762,0.3,0.862,164158800460.0,32841,4.3,Европа
Дания,2000,женский,5-14 лет,0,315938,0.0,0.862,164158800460.0,32841,4.3,Европа
Дания,2001,мужской,75+ лет,82,139637,58.72,0.898625,164791416350.0,32837,4.5,Европа
Дания,2001,мужской,35-54 лет,204,783604,26.03,0.898625,164791416350.0,32837,4.5,Европа
Дания,2001,мужской,55-74 лет,123,512361,24.01,0.898625,164791416350.0,32837,4.5,Европа
Дания,2001,женский,75+ лет,48,239716,20.02,0.898625,164791416350.0,32837,4.5,Европа
Дания,2001,женский,55-74 лет,83,541963,15.31,0.898625,164791416350.0,32837,4.5,Европа
Дания,2001,мужской,25-34 лет,58,394591,14.7,0.898625,164791416350.0,32837,4.5,Европа
Дания,2001,мужской,15-24 лет,38,304335,12.49,0.898625,164791416350.0,32837,4.5,Европа
Дания,2001,женский,35-54 лет,73,761705,9.58,0.898625,164791416350.0,32837,4.5,Европа
Дания,2001,женский,15-24 лет,7,294773,2.37,0.898625,164791416350.0,32837,4.5,Европа
Дания,2001,женский,25-34 лет,9,383262,2.35,0.898625,164791416350.0,32837,4.5,Европа
Дания,2001,мужской,5-14 лет,2,340220,0.59,0.898625,164791416350.0,32837,4.5,Европа
Дания,2001,женский,5-14 лет,0,322284,0.0,0.898625,164791416350.0,32837,4.5,Европа
Дания,2002,мужской,75+ лет,77,140549,54.79,0.898625,178635160297.0,35435,4.6,Европа
Дания,2002,мужской,55-74 лет,140,528640,26.48,0.898625,178635160297.0,35435,4.6,Европа
Дания,2002,мужской,35-54 лет,182,784825,23.19,0.898625,178635160297.0,35435,4.6,Европа
Дания,2002,женский,75+ лет,42,239014,17.57,0.898625,178635160297.0,35435,4.6,Европа
Дания,2002,мужской,25-34 лет,64,383869,16.67,0.898625,178635160297.0,35435,4.6,Европа
Дания,2002,мужской,15-24 лет,40,302190,13.24,0.898625,178635160297.0,35435,4.6,Европа
Дания,2002,женский,55-74 лет,63,556057,11.33,0.898625,178635160297.0,35435,4.6,Европа
Дания,2002,женский,35-54 лет,63,762841,8.26,0.898625,178635160297.0,35435,4.6,Европа
Дания,2002,женский,25-34 лет,11,374887,2.93,0.898625,178635160297.0,35435,4.6,Европа
Дания,2002,женский,15-24 лет,6,292727,2.05,0.898625,178635160297.0,35435,4.6,Европа
Дания,2002,женский,5-14 лет,0,328734,0.0,0.898625,178635160297.0,35435,4.6,Европа
Дания,2002,мужской,5-14 лет,0,346889,0.0,0.898625,178635160297.0,35435,4.6,Европа
Дания,2003,мужской,75+ лет,73,141062,51.75,0.898625,218095997085.0,43129,5.4,Европа
Дания,2003,мужской,35-54 лет,206,784047,26.27,0.898625,218095997085.0,43129,5.4,Европа
Дания,2003,мужской,55-74 лет,129,542296,23.79,0.898625,218095997085.0,43129,5.4,Европа
Дания,2003,мужской,25-34 лет,48,376343,12.75,0.898625,218095997085.0,43129,5.4,Европа
Дания,2003,женский,75+ лет,26,237848,10.93,0.898625,218095997085.0,43129,5.4,Европа
Дания,2003,женский,55-74 лет,59,567852,10.39,0.898625,218095997085.0,43129,5.4,Европа
Дания,2003,мужской,15-24 лет,24,300836,7.98,0.898625,218095997085.0,43129,5.4,Европа
Дания,2003,женский,35-54 лет,43,763110,5.63,0.898625,218095997085.0,43129,5.4,Европа
